app_name,act_com.google.android.gms.ads.adactivity,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.firebase.messaging.firebasemessagingservice,srv_com.google.android.gms.measurement.appmeasurementservice,perm_com.google.android.c2dm.permission.receive,rcv_com.google.android.gms.measurement.appmeasurementreceiver,srv_com.google.android.gms.measurement.appmeasurementjobservice,perm_android.permission.read_phone_state,perm_android.permission.access_fine_location,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,perm_android.permission.access_coarse_location,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$networkstateproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterynotlowproxy,rcv_androidx.work.impl.background.systemalarm.constraintproxy$batterychargingproxy,srv_androidx.work.impl.background.systemalarm.systemalarmservice,rcv_androidx.work.impl.background.systemalarm.reschedulereceiver,rcv_androidx.work.impl.utils.forcestoprunnable$broadcastreceiver,rcv_androidx.work.impl.background.systemalarm.constraintproxyupdatereceiver,srv_androidx.work.impl.background.systemjob.systemjobservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,act_com.google.android.gms.auth.api.signin.internal.signinhubactivity,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,write_file,used_sendtextmessage,has_fatal_exception,read_contacts,access_location,total_packets,total_bytes,unique_dest_ips,dns_queries,uncommon_ports_used,many_unique_ips,high_dns_queries,ip_only_traffic,frequent_beaconing_detected,suspicious_user_agent,avg_packet_size,max_packet_size,min_packet_size,std_packet_size,skew_packet_size,unique_flows,avg_flow_duration,flow_entropy,avg_inter_arrival_time,max_inter_arrival_time,min_inter_arrival_time,label
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,8.083637203141548,17.252204161361895,2.3978952727983707,0.0,0,0,0,1,0,0,9.168979748625164,11.088476294450215,3.8918202981106265,9.976741808504022,0.3663660226519538,2.70805020110221,0.0075482165623672,0.8193632097608329,0.0075482165623672,2.2863919766455933,0.0,1
000371520366622D75A974E3DA635976A5F8D6569A5D2CAEB08BDAB46E842734,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,7.655864017616056,17.235452360160455,1.9459101490553128,0.0,0,0,0,1,0,0,9.58013077291895,11.088476294450215,3.8918202981106265,10.148974225281084,0.4465283636308435,2.079441541679836,0.0145341264732367,0.7495261220626176,0.0145341264732367,2.5785761616313305,0.0,1
000D44B413E70C3C02D3BC6D8E8FA4B17CC82E800974EA705201CBB6932EA41C,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7.637234388789473,17.402826307181193,1.791759469228055,0.0,0,0,0,1,0,0,9.766131530544016,11.088476294450215,3.044522437723423,10.204814175716054,0.4957267197039676,1.9459101490553128,0.0074902398779046,0.7505484317017412,0.0074902398779046,2.0290746577195127,0.0,1
000E3DD6B3F4044C09BDC1ACA170261A4F932618C561879282FC0A4027D5EC6F,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,8.289790583181643,18.17096597125425,2.19722457733622,0.0,0,0,0,1,1,0,9.881477587798363,11.088476294450215,3.8918202981106265,10.245939110364471,0.4952757912471267,2.5649493574615367,0.0071717546408333,0.7539100013764323,0.0071717546408333,2.294878370259006,0.0,1
00051A313DB5B3A7CD9212CF20F731F3F2B36420EA663D7A9D9268B1B46A1BE1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,7.45876269238096,17.270382536461398,1.9459101490553128,0.0,0,0,0,1,0,0,9.8122511254292,11.088476294450215,4.110873864173311,10.219936344203964,0.4918689538882229,2.079441541679836,0.0042671527343015,0.7508979446608901,0.0042671527343015,2.013006271984789,0.0,1
000DA8DF57190725B074F7DE2B00A219C90BB09C1FDF5177CEF5CB9C1B5E95A7,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.647308832356238,17.447085105155733,1.9459101490553128,0.0,0,0,0,1,0,0,9.800309123248033,11.088476294450215,4.110873864173311,10.220290931887543,0.5028360588674704,2.079441541679836,0.0086836501996371,0.7453038055006826,0.0086836501996371,2.39013377075959,0.0,1
000F8752D05F315689A96A59D22CAE508F00B24717A329B07AA1881E4E4EC6DA,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,6.401917196727186,15.38242377710896,1.791759469228055,0.0,0,0,0,1,0,0,8.982291745642506,11.088476294450215,4.110873864173311,9.82448737351939,0.3553082095342148,1.9459101490553128,0.0210576843839075,0.8137083047464145,0.0210576843839075,2.0503539577884866,0.0,1
000EF4DBFB190BAED04B24377C45A8B256199C98E7DAD0C76998BF4C06EA114A,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.536691597591305,15.899519776905086,1.791759469228055,0.0,0,0,0,1,0,0,9.364364110302796,11.088476294450215,4.110873864173311,10.021640163927316,0.4152370438330293,1.9459101490553128,0.0181767906340806,0.7976659209715414,0.0181767906340806,2.2713071897572976,0.0,1
00052B07359A510114592A57CCC471CE4B2EAEFBF964A15375D5F000882E09A1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6.641182169740591,15.964965100621992,1.791759469228055,0.0,0,0,0,1,0,0,9.325178305283568,11.088476294450215,4.110873864173311,10.013361172307311,0.4045999954457557,1.9459101490553128,0.0266105053823536,0.7895766088898382,0.0266105053823536,2.323863498320128,0.0,1
002CD3D4F084B01AD9EC0546454458D685BF83CE5722660B60FF485BF6485480,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,6.952728644624869,15.378599563932996,1.791759469228055,0.0,0,0,0,1,0,0,8.427046081052975,11.071330462204312,3.044522437723423,9.647981597470114,0.2542433432450049,1.9459101490553128,0.0286910634821372,0.7652523747989716,0.0286910634821372,2.5403318090604032,0.0,1
002D767B3B27EAF4E42B396EED8DD45D4D7D80DD8BDA129090C48361F3BBC2B4,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,7.257002707092073,16.469948145557552,1.791759469228055,0.0,0,0,0,1,0,0,9.213750500062805,11.08504602202489,4.110873864173311,10.010148689252944,0.3695963449290735,1.9459101490553128,0.0126365215840099,0.746628146271859,0.0126365215840099,2.311983571012404,0.0,1
