app_name,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,srv_com.google.android.gms.measurement.appmeasurementservice,perm_android.permission.read_phone_state,srv_com.google.android.gms.ads.adservice,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,srv_com.google.android.gms.auth.api.signin.revocationboundservice,perm_android.permission.change_wifi_state,act_com.facebook.facebookactivity,used_requestnetwork,activity_started,has_fatal_exception,read_contacts,access_location,total_packets,unique_dest_ips,frequent_beaconing_detected,avg_packet_size,max_packet_size,min_packet_size,avg_flow_duration,flow_entropy,max_inter_arrival_time,label
com_az_choosecabs,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8.087025470667701,2.5649493574615367,1,9.421046666486848,11.088476294450215,3.044522437723423,0.017706168792182,0.8866495412459872,2.27856429645852,0
com_appgenix_bizcal,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.875119281040293,2.5649493574615367,1,9.202952540666193,11.088476294450215,3.8918202981106265,0.0218459127614448,0.9475865086807772,2.338332772524197,0
com_apnatime,1,1,1,0,0,1,1,0,0,0,0,0,0,1,7.889459149404524,2.833213344056216,0,9.345344812378787,11.088476294450215,3.8918202981106265,0.0210693103964548,0.931736677227566,2.570299638914371,0
com_apple_android_music,1,1,0,0,0,1,1,1,0,0,0,0,0,1,8.22121009392507,2.3978952727983707,1,9.624534546996644,11.088476294450215,3.044522437723423,0.0161589278385162,0.8795858383245323,2.1832879251963364,0
com_atpc,1,1,0,1,1,1,1,0,0,0,0,0,0,1,8.077136638538454,2.3978952727983707,0,9.542010255636209,11.088476294450215,4.110873864173311,0.0172492898607957,0.8527801019917226,2.958404068937013,0
com_appmind_radios_in,1,1,0,1,1,1,0,1,0,0,0,0,0,1,8.169336395928386,2.4849066497880004,0,9.633127575943853,11.088476294450215,3.8918202981106265,0.015774280081766,0.8717374789591149,2.526934162801121,0
com_bd2videocall_randomvideocall,1,1,0,0,0,0,1,1,1,0,0,0,0,0,7.716460800176355,2.079441541679836,0,9.455664169887736,11.088476294450215,3.8918202981106265,0.0248488458647421,0.8101006885458935,3.557698101076071,0
com_babyorgano_store,1,1,0,0,0,1,1,0,1,0,1,0,0,1,8.020270472819238,2.302585092994046,0,9.400025439826788,11.088476294450215,4.110873864173311,0.0197484237221998,0.8999870412510598,2.9846704568944955,0
com_app_uengage_lapinoz,1,1,0,0,0,1,1,0,1,0,0,0,0,1,8.598220030058611,2.4849066497880004,0,9.773918888481717,11.088476294450215,3.8918202981106265,0.010428284854821,0.80935126283641,2.516316084250981,0
com_app_barsys,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8.027802848370312,2.4849066497880004,0,9.52199938832858,11.088476294450215,3.8918202981106265,0.0198142293231756,0.8311393085543209,2.517968202105676,0
com_audible_application,1,0,1,0,0,1,1,1,0,0,0,0,0,1,8.970177815492379,2.302585092994046,1,9.86241252710832,11.088476294450215,3.8918202981106265,0.007349357546832,0.7688223676605218,2.5679561325928426,0
com_apalon_weatherradar_free,1,1,0,1,1,1,0,0,0,0,0,0,0,0,8.783855896643942,2.19722457733622,1,9.806041669502584,11.088476294450215,3.8918202981106265,0.0092474470881296,0.7264862814191267,2.8538429121129,0
com_bd5videocall_randomvideocall_globalcall,1,1,0,1,1,1,1,0,0,0,0,0,0,0,7.796880342783522,2.079441541679836,0,9.4901064607526,11.088476294450215,4.110873864173311,0.0243764943269719,0.8009767771090965,2.81199289541478,0
com_bhive_workspace,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.875499292445208,2.302585092994046,0,9.397515171354858,11.088476294450215,3.8918202981106265,0.0226203405919226,0.8267777618352405,2.9612486385197125,0
com_bets_airindia_ui,1,1,0,0,0,1,1,0,0,0,0,0,0,1,8.451694209183541,2.3978952727983707,0,9.794606477522567,11.088476294450215,3.044522437723423,0.0119560953681034,0.7877376298520036,3.5009162525720123,0
com_amazon_sft_rangoli_seller_app,1,1,1,0,0,1,0,0,1,0,0,0,0,0,8.212839584676484,1.9459101490553128,0,9.63540126499212,11.088476294450215,4.110873864173311,0.0112098377776777,0.7202359650820191,2.0215381464721864,0
com_beansprites_emmasworldtownandfamilyFREE,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8.60337088765729,2.302585092994046,0,9.725401535098444,11.088476294450215,3.8918202981106265,0.0104289644034196,0.8585833600749967,2.4901195319594427,0
com_asteria_hubble_handbookx,1,0,0,0,0,0,1,0,0,0,0,0,0,1,8.148734808937169,2.3978952727983707,1,9.443736266038144,11.088476294450215,3.044522437723423,0.0162937336643711,0.8796113103832424,2.331655036194268,0
com_application_zomato,1,1,1,1,0,1,1,1,1,0,0,0,0,1,8.633552992532433,2.6390573296152584,0,9.700944864218648,11.088476294450215,3.8918202981106265,0.0100514435035701,0.8683424221426792,2.2307853946608662,0
com_app_abhibus,1,1,1,0,0,1,1,0,1,0,0,0,0,1,8.203851372183879,2.70805020110221,0,9.393995057274374,11.088476294450215,3.044522437723423,0.0158586000875852,0.928905209326791,2.104929057253802,0
com_athermobileapp,1,1,1,0,0,1,1,1,0,0,0,0,0,1,8.692322277628687,2.772588722239781,1,9.710032050018928,11.088476294450215,3.8918202981106265,0.0102503425491454,0.8852469661434312,2.3398178597463573,0
com_aqi_data,1,1,1,0,0,1,1,1,1,0,0,0,0,0,7.902857191280582,2.19722457733622,1,9.486488552804165,11.088476294450215,3.8918202981106265,0.0214124520608755,0.817491482773344,2.508897131028585,0
com_app_tripple,1,1,1,0,0,0,1,0,1,0,0,0,0,1,7.974532844130228,2.6390573296152584,0,9.280281933876294,11.088476294450215,3.8918202981106265,0.0208754985759071,0.9960450217785176,2.3230618015614506,0
com_audiomack,1,1,0,1,1,1,1,0,1,0,0,0,0,1,8.443761913330354,2.302585092994046,0,9.709561293338655,11.088476294450215,3.8918202981106265,0.0125879347925259,0.8102069496671822,3.467976202477553,0
com_pm_ambanimatkad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7.766416898019656,2.079441541679836,1,9.654010090392836,11.088476294450215,3.8918202981106265,0.0232437345997722,0.7839229608880461,3.0493469203936536,0
com_policybazaar,1,1,1,0,0,1,1,0,0,0,0,0,0,1,8.233503140233994,2.079441541679836,1,9.81243738137364,11.090614254734977,3.8918202981106265,0.0160083687720074,0.7900284325151334,2.9583346218113435,0
com_pixlr_express,1,1,0,1,1,1,1,0,1,0,0,0,0,1,8.330381569349418,2.19722457733622,0,9.829329338909607,11.088476294450215,3.8918202981106265,0.0144886275506197,0.800711991202299,3.044621614934107,0
com_playhome_plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.284055409798464,1.9459101490553128,0,9.906376686004602,11.088476294450215,3.044522437723423,0.0044788684735055,0.7041054190435979,3.3280062440486247,0
com_randomchat_camtocam_onlinevideocall_livetalkvideocall,0,0,1,1,1,1,0,0,0,0,0,0,0,0,7.213031659834869,2.079441541679836,0,9.44425800425685,11.088476294450215,3.8918202981106265,0.0425169747809067,0.7892227294013201,3.585487443139487,0
com_pratilipi_mobile_android,1,1,1,1,1,1,1,0,1,0,0,0,0,1,7.506591780070841,2.19722457733622,0,9.683860282988777,11.088476294450215,3.8918202981106265,0.0315526557993595,0.869870505755959,3.578686729982421,0
com_pratilipi_comics,1,1,0,0,0,1,1,0,1,0,0,0,0,1,7.071573364211532,2.079441541679836,1,9.496860554742218,11.088476294450215,3.8918202981106265,0.0477229859027517,0.9118362335438148,3.280938396928881,0
com_photo_android_camera,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8.4040244933106,1.9459101490553128,0,8.717366549150235,11.088476294450215,4.110873864173311,0.0125972868264884,0.8177013544595134,3.8006650774031714,0
com_probadosoft_moonphasecalendar,0,1,0,1,1,1,0,0,0,0,0,0,0,1,7.242797922793756,2.079441541679836,0,9.599327633104542,11.088476294450215,3.044522437723423,0.041044229389463,0.8845019445253146,2.9335599667335117,0
com_railyatri_in_mobile,1,1,1,1,1,1,1,0,0,0,0,0,0,1,7.753194269884341,2.079441541679836,0,9.76032130727228,11.088476294450215,3.044522437723423,0.0242625018024383,0.7994915698094363,3.36967416805976,0
com_pocketfm_toons,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.424858580213442,1.9459101490553128,0,9.859509506974993,11.088476294450215,3.8918202981106265,0.0088656439570009,0.7410087129529365,3.1143327613280323,0
com_rapido_passenger,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7.55171221535131,2.079441541679836,1,9.662364930283015,11.088476294450215,3.044522437723423,0.0317619273479319,0.8076542561800507,2.990648376134964,0
com_pocketfm_tv,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.815518423966498,2.19722457733622,1,9.887316301983272,11.088476294450215,3.044522437723423,0.0085123558450876,0.7355329489378983,2.955435707410901,0
com_qidian_Int_reader,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8.495560891289124,2.079441541679836,0,9.877414474817218,11.088476294450215,3.8918202981106265,0.0118973760932327,0.7221331479277233,3.6953657691145954,0
com_rails_red,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.336630087637147,1.9459101490553128,0,9.768011412973678,11.088476294450215,4.110873864173311,0.0144438095236182,0.7706117457666483,3.877276743442187,0
com_poncho_eatclub,1,1,1,0,0,1,1,0,1,0,0,0,1,1,8.12296471523406,2.19722457733622,1,9.887874626084113,11.088476294450215,3.8918202981106265,0.0173955567503044,0.8225565674442747,2.60622225903126,0
com_radio_fmradio,1,1,0,1,1,1,1,0,1,0,1,0,0,1,8.057060681965766,2.19722457733622,1,9.858068969193315,11.088476294450215,3.8918202981106265,0.0183372336884786,0.7810144956548799,2.9616138977826227,0
com_plexapp_android,1,0,0,0,0,1,1,0,0,0,0,0,0,1,8.004365564979574,2.079441541679836,0,9.764269974997946,11.088476294450215,3.8918202981106265,0.0195241955382376,0.8325349585902464,3.160911744508952,0
com_raincan_android_hybrid,1,1,1,0,0,1,0,0,0,0,1,0,0,1,7.555905093611346,2.19722457733622,0,9.649388998752052,11.088476294450215,3.8918202981106265,0.0296795965363077,0.8679649161240561,3.0523705115343747,0
com_pixverseai_pixverse,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7.974188669286011,1.9459101490553128,0,9.861183654610604,11.088476294450215,3.8918202981106265,0.0193481806992746,0.7591495415562034,3.659177128370719,0
com_recz_android,1,1,1,0,0,1,1,0,1,0,0,0,0,1,7.52294091807237,2.079441541679836,0,9.69664956395339,11.088476294450215,3.8918202981106265,0.0243024044273596,0.8204298583409136,3.254212658708946,0
com_rcub_rclub,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.10349427838097,1.9459101490553128,1,9.862229759589956,11.088476294450215,3.8918202981106265,0.0175659104841098,0.7281969093260414,3.3546706092975924,0
com_radio_pocketfm,1,1,1,1,1,1,1,0,1,0,0,0,0,1,8.98281222234415,2.19722457733622,0,9.935328228507876,11.088476294450215,3.8918202981106265,0.0072124822367472,0.7530322623263722,2.829859304902197,0
com_rajasthanroyals_app,1,1,0,0,0,0,1,0,1,0,0,0,0,1,7.253470382684528,2.19722457733622,0,9.376111955571284,11.088476294450215,3.8918202981106265,0.0405833666048408,0.9071320912473704,3.086981536629714,0
com_bsbportal_music,1,1,1,1,1,1,1,1,0,0,0,0,0,1,8.75115798136203,2.833213344056216,0,8.436104860492243,11.088476294450215,3.8918202981106265,0.0097437627453867,0.8458680506224703,0.4063846630118243,0
com_cam001_selfie361,1,1,0,1,1,1,1,0,1,0,0,0,0,0,9.54108193388841,2.4849066497880004,0,9.576374076346434,11.088476294450215,3.8918202981106265,0.0044594760624482,0.7472970869384679,0.4072773535487781,0
com_cabbazar_user,1,1,1,0,0,0,1,0,1,0,0,0,0,1,8.7787879291047,2.772588722239781,0,8.686150902373056,11.088476294450215,3.8918202981106265,0.0094713369751358,0.8370791431225116,0.4076946954675512,0
com_bumble_app,1,1,1,1,1,1,1,1,1,0,0,0,0,1,9.0300168178449,2.3978952727983707,0,9.216429973280198,11.088476294450215,4.110873864173311,0.0073777229269191,0.7701522523580133,0.4073260603475825,0
com_cardinalblue_piccollage_google,1,1,0,1,1,1,0,0,0,0,0,0,0,1,8.486940148245216,2.3978952727983707,0,9.723122797482022,11.088476294450215,3.8918202981106265,0.0118220642813276,0.8073148432091019,2.9489049868057875,0
com_cricbuzz_android,1,1,0,1,1,1,1,0,1,0,0,0,0,1,7.698029170272805,2.3978952727983707,0,9.373428980301894,11.088476294450215,3.8918202981106265,0.0266855235809735,0.8963482546008756,2.82345607532721,0
com_bt_bms,1,1,1,1,1,1,1,1,1,0,0,0,0,1,8.901911226379612,2.833213344056216,0,8.849100771230132,11.088476294450215,3.8918202981106265,0.0083293923211127,0.8260756366353836,0.4076055629426532,0
